"ParticipantName"	"StudioTestName"	"Group"	"FixationIndex"	"category"	"n"	"condt"
"BL"	"WO2"	2	568	"X"	12	"White_wide_4"
"BL"	"WO2"	2	569	"C"	9	"White_wide_4"
"BL"	"WO2"	2	570	"C"	6	"White_wide_4"
"BL"	"WO2"	2	571	"C"	8	"White_wide_4"
"BL"	"WO2"	2	572	"C"	8	"White_wide_4"
"BL"	"WO2"	2	573	"C"	23	"White_wide_4"
"BL"	"WO2"	2	574	"C"	23	"White_wide_4"
"BL"	"WO2"	2	575	"X"	13	"White_wide_4"
"BL"	"WO2"	2	576	"A"	9	"White_wide_4"
"BL"	"WO2"	2	577	"A"	18	"White_wide_4"
"BL"	"WO2"	2	578	"B"	7	"White_wide_4"
"BL"	"WO2"	2	579	"B"	20	"White_wide_4"
"BL"	"WO2"	2	580	"B"	15	"White_wide_4"
"BL"	"WO2"	2	581	"X"	19	"White_wide_4"
"BL"	"WO2"	2	582	"C"	10	"White_wide_4"
"BL"	"WO2"	2	583	"C"	6	"White_wide_4"
"BL"	"WO2"	2	585	"C"	23	"White_wide_4"
"BL"	"WO2"	2	688	"X"	13	"White_wide_5"
"BL"	"WO2"	2	689	"X"	7	"White_wide_5"
"BL"	"WO2"	2	690	"A"	42	"White_wide_5"
"BL"	"WO2"	2	691	"A"	7	"White_wide_5"
"BL"	"WO2"	2	692	"X"	39	"White_wide_5"
"BL"	"WO2"	2	735	"X"	8	"White_wide_6"
"BL"	"WO2"	2	736	"X"	9	"White_wide_6"
"BL"	"WO2"	2	737	"B"	8	"White_wide_6"
"BL"	"WO2"	2	738	"C"	15	"White_wide_6"
"BL"	"WO2"	2	739	"C"	20	"White_wide_6"
"BL"	"WO2"	2	741	"A"	48	"White_wide_6"
"BL"	"WO2"	2	781	"X"	3	"White_wide_7"
"BL"	"WO2"	2	782	"A"	6	"White_wide_7"
"BL"	"WO2"	2	783	"X"	8	"White_wide_7"
"BL"	"WO2"	2	784	"A"	16	"White_wide_7"
"BL"	"WO2"	2	785	"A"	40	"White_wide_7"
"BL"	"WO2"	2	786	"X"	18	"White_wide_7"
"BL"	"WO2"	2	787	"B"	8	"White_wide_7"
"BL"	"WO2"	2	788	"A"	96	"White_wide_7"
"BL"	"WO2"	2	826	"X"	8	"White_wide_8"
"BL"	"WO2"	2	827	"X"	6	"White_wide_8"
"BL"	"WO2"	2	828	"B"	6	"White_wide_8"
"BL"	"WO2"	2	829	"X"	16	"White_wide_8"
"BL"	"WO2"	2	830	"B"	7	"White_wide_8"
"BL"	"WO2"	2	831	"X"	9	"White_wide_8"
"BL"	"WO2"	2	832	"B"	17	"White_wide_8"
"BL"	"WO2"	2	833	"C"	15	"White_wide_8"
